image_id,image_path,canonical_class,class_id,crop,source_dataset,width,height,original_filename,mask_path
img_00000217,images/img_00000217.jpg,Blackgram - Yellow Mosaic,59,Blackgram,blackgram/BPLD,512,512,126y.jpg,
img_00000218,images/img_00000218.jpg,Blackgram - Yellow Mosaic,59,Blackgram,blackgram/BPLD,512,512,121y.jpg,
img_00000219,images/img_00000219.jpg,Blackgram - Yellow Mosaic,59,Blackgram,blackgram/BPLD,512,512,134y.jpg,
img_00000220,images/img_00000220.jpg,Blackgram - Yellow Mosaic,59,Blackgram,blackgram/BPLD,512,512,155y.jpg,
img_00000221,images/img_00000221.jpg,Blackgram - Yellow Mosaic,59,Blackgram,blackgram/BPLD,512,512,195y.jpg,
img_00000222,images/img_00000222.jpg,Blackgram - Yellow Mosaic,59,Blackgram,blackgram/BPLD,512,512,63y.jpg,
img_00000223,images/img_00000223.jpg,Blackgram - Yellow Mosaic,59,Blackgram,blackgram/BPLD,512,512,43y.jpg,
img_00000224,images/img_00000224.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,112l.jpg,
img_00000225,images/img_00000225.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,43l.jpg,
img_00000226,images/img_00000226.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,75l.jpg,
img_00000227,images/img_00000227.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,100l.jpg,
img_00000228,images/img_00000228.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,148l.jpg,
img_00000229,images/img_00000229.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,42l.jpg,
img_00000230,images/img_00000230.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,66l.jpg,
img_00000231,images/img_00000231.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,117l.jpg,
img_00000232,images/img_00000232.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,92l.jpg,
img_00000233,images/img_00000233.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,38l.jpg,
img_00000234,images/img_00000234.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,123l.jpg,
img_00000235,images/img_00000235.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,60l.jpg,
img_00000236,images/img_00000236.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,46l.jpg,
img_00000237,images/img_00000237.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,33l.jpg,
img_00000238,images/img_00000238.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,128l.jpg,
img_00000239,images/img_00000239.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,25l.jpg,
img_00000240,images/img_00000240.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,36l.jpg,
img_00000241,images/img_00000241.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,31l.jpg,
img_00000242,images/img_00000242.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,103l.jpg,
img_00000243,images/img_00000243.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,34l.jpg,
img_00000244,images/img_00000244.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,145l.jpg,
img_00000245,images/img_00000245.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,59l.jpg,
img_00000246,images/img_00000246.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,53l.jpg,
img_00000247,images/img_00000247.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,57l.jpg,
img_00000248,images/img_00000248.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,88l.jpg,
img_00000249,images/img_00000249.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,102l.jpg,
img_00000250,images/img_00000250.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,67l.jpg,
img_00000251,images/img_00000251.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,72l.jpg,
img_00000252,images/img_00000252.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,78l.jpg,
img_00000253,images/img_00000253.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,5l.jpg,
img_00000254,images/img_00000254.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,62l.jpg,
img_00000255,images/img_00000255.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,20l.jpg,
img_00000256,images/img_00000256.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,101l.jpg,
img_00000257,images/img_00000257.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,142l.jpg,
img_00000258,images/img_00000258.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,52l.jpg,
img_00000259,images/img_00000259.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,136l.jpg,
img_00000260,images/img_00000260.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,64l.jpg,
img_00000261,images/img_00000261.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,77l.jpg,
img_00000262,images/img_00000262.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,83l.jpg,
img_00000263,images/img_00000263.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,131l.jpg,
img_00000264,images/img_00000264.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,130l.jpg,
img_00000265,images/img_00000265.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,70l.jpg,
img_00000266,images/img_00000266.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,4l.jpg,
img_00000267,images/img_00000267.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,11l.jpg,
img_00000268,images/img_00000268.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,137l.jpg,
img_00000269,images/img_00000269.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,125l.jpg,
img_00000270,images/img_00000270.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,143l.jpg,
img_00000271,images/img_00000271.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,90l.jpg,
img_00000272,images/img_00000272.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,121l.jpg,
img_00000273,images/img_00000273.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,23l.jpg,
img_00000274,images/img_00000274.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,113l.jpg,
img_00000275,images/img_00000275.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,24l.jpg,
img_00000276,images/img_00000276.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,13l.jpg,
img_00000277,images/img_00000277.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,114l.jpg,
img_00000278,images/img_00000278.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,58l.jpg,
img_00000279,images/img_00000279.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,18l.jpg,
img_00000280,images/img_00000280.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,134l.jpg,
img_00000281,images/img_00000281.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,21l.jpg,
img_00000282,images/img_00000282.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,122l.jpg,
img_00000283,images/img_00000283.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,105l.jpg,
img_00000284,images/img_00000284.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,106l.jpg,
img_00000285,images/img_00000285.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,147l.jpg,
img_00000286,images/img_00000286.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,118l.jpg,
img_00000287,images/img_00000287.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,30l.jpg,
img_00000288,images/img_00000288.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,116l.jpg,
img_00000289,images/img_00000289.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,98l.jpg,
img_00000290,images/img_00000290.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,49l.jpg,
img_00000291,images/img_00000291.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,135l.jpg,
img_00000292,images/img_00000292.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,99l.jpg,
img_00000293,images/img_00000293.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,14l.jpg,
img_00000294,images/img_00000294.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,50l.jpg,
img_00000295,images/img_00000295.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,48l.jpg,
img_00000296,images/img_00000296.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,152l.jpg,
img_00000297,images/img_00000297.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,132l.jpg,
img_00000298,images/img_00000298.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,84l.jpg,
img_00000299,images/img_00000299.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,80l.jpg,
img_00000300,images/img_00000300.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,10l.jpg,
img_00000301,images/img_00000301.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,7l.jpg,
img_00000302,images/img_00000302.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,15l.jpg,
img_00000303,images/img_00000303.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,138l.jpg,
img_00000304,images/img_00000304.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,76l.jpg,
img_00000305,images/img_00000305.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,94l.jpg,
img_00000306,images/img_00000306.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,139l.jpg,
img_00000307,images/img_00000307.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,47l.jpg,
img_00000308,images/img_00000308.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,68l.jpg,
img_00000309,images/img_00000309.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,126l.jpg,
img_00000310,images/img_00000310.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,82l.jpg,
img_00000311,images/img_00000311.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,69l.jpg,
img_00000312,images/img_00000312.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,41l.jpg,
img_00000313,images/img_00000313.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,19l.jpg,
img_00000314,images/img_00000314.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,127l.jpg,
img_00000315,images/img_00000315.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,129l.jpg,
img_00000316,images/img_00000316.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,37l.jpg,
img_00000317,images/img_00000317.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,44l.jpg,
img_00000318,images/img_00000318.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,22l.jpg,
img_00000319,images/img_00000319.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,8l.jpg,
img_00000320,images/img_00000320.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,45l.jpg,
img_00000321,images/img_00000321.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,29l.jpg,
img_00000322,images/img_00000322.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,95l.jpg,
img_00000323,images/img_00000323.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,39l.jpg,
img_00000324,images/img_00000324.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,3l.jpg,
img_00000325,images/img_00000325.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,89l.jpg,
img_00000326,images/img_00000326.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,16l.jpg,
img_00000327,images/img_00000327.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,111l.jpg,
img_00000328,images/img_00000328.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,12l.jpg,
img_00000329,images/img_00000329.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,107l.jpg,
img_00000330,images/img_00000330.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,104l.jpg,
img_00000331,images/img_00000331.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,17l.jpg,
img_00000332,images/img_00000332.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,32l.jpg,
img_00000333,images/img_00000333.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,146l.jpg,
img_00000334,images/img_00000334.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,26l.jpg,
img_00000335,images/img_00000335.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,6l.jpg,
img_00000336,images/img_00000336.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,119l.jpg,
img_00000337,images/img_00000337.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,96l.jpg,
img_00000338,images/img_00000338.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,144l.jpg,
img_00000339,images/img_00000339.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,149l.jpg,
img_00000340,images/img_00000340.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,54l.jpg,
img_00000341,images/img_00000341.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,71l.jpg,
img_00000342,images/img_00000342.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,87l.jpg,
img_00000343,images/img_00000343.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,1l.jpg,
img_00000344,images/img_00000344.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,151l.jpg,
img_00000345,images/img_00000345.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,35l.jpg,
img_00000346,images/img_00000346.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,73l.jpg,
img_00000347,images/img_00000347.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,81l.jpg,
img_00000348,images/img_00000348.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,141l.jpg,
img_00000349,images/img_00000349.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,40l.jpg,
img_00000350,images/img_00000350.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,61l.jpg,
img_00000351,images/img_00000351.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,28l.jpg,
img_00000352,images/img_00000352.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,63l.jpg,
img_00000353,images/img_00000353.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,86l.jpg,
img_00000354,images/img_00000354.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,150l.jpg,
img_00000355,images/img_00000355.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,65l.jpg,
img_00000356,images/img_00000356.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,133l.jpg,
img_00000357,images/img_00000357.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,115l.jpg,
img_00000358,images/img_00000358.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,97l.jpg,
img_00000359,images/img_00000359.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,140l.jpg,
img_00000360,images/img_00000360.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,124l.jpg,
img_00000361,images/img_00000361.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,108l.jpg,
img_00000362,images/img_00000362.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,79l.jpg,
img_00000363,images/img_00000363.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,91l.jpg,
img_00000364,images/img_00000364.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,51l.jpg,
img_00000365,images/img_00000365.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,109l.jpg,
img_00000366,images/img_00000366.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,27l.jpg,
img_00000367,images/img_00000367.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,9l.jpg,
img_00000368,images/img_00000368.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,85l.jpg,
img_00000369,images/img_00000369.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,55l.jpg,
img_00000370,images/img_00000370.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,110l.jpg,
img_00000371,images/img_00000371.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,2l.jpg,
img_00000372,images/img_00000372.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,120l.jpg,
img_00000373,images/img_00000373.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,56l.jpg,
img_00000374,images/img_00000374.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,93l.jpg,
img_00000375,images/img_00000375.jpg,Blackgram - Leaf Crinkle,57,Blackgram,blackgram/BPLD,512,512,74l.jpg,
img_00000376,images/img_00000376.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,172a.jpg,
img_00000377,images/img_00000377.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,33a.jpg,
img_00000378,images/img_00000378.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,203a.jpg,
img_00000379,images/img_00000379.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,76a.jpg,
img_00000380,images/img_00000380.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,4a.jpg,
img_00000381,images/img_00000381.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,113a.jpg,
img_00000382,images/img_00000382.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,204a.jpg,
img_00000383,images/img_00000383.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,229a.jpg,
img_00000384,images/img_00000384.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,156a.jpg,
img_00000385,images/img_00000385.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,104a.jpg,
img_00000386,images/img_00000386.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,228a.jpg,
img_00000387,images/img_00000387.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,36a.jpg,
img_00000388,images/img_00000388.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,180a.jpg,
img_00000389,images/img_00000389.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,14a.jpg,
img_00000390,images/img_00000390.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,150a.jpg,
img_00000391,images/img_00000391.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,137a.jpg,
img_00000392,images/img_00000392.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,15a.jpg,
img_00000393,images/img_00000393.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,196a.jpg,
img_00000394,images/img_00000394.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,37a.jpg,
img_00000395,images/img_00000395.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,130a.jpg,
img_00000396,images/img_00000396.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,58a.jpg,
img_00000397,images/img_00000397.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,148a.jpg,
img_00000398,images/img_00000398.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,55a.jpg,
img_00000399,images/img_00000399.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,199a.jpg,
img_00000400,images/img_00000400.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,187a.jpg,
img_00000401,images/img_00000401.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,117a.jpg,
img_00000402,images/img_00000402.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,66a.jpg,
img_00000403,images/img_00000403.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,42a.jpg,
img_00000404,images/img_00000404.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,5a.jpg,
img_00000405,images/img_00000405.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,52a.jpg,
img_00000406,images/img_00000406.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,30a.jpg,
img_00000407,images/img_00000407.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,64a.jpg,
img_00000408,images/img_00000408.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,100a.jpg,
img_00000409,images/img_00000409.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,177a.jpg,
img_00000410,images/img_00000410.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,96a.jpg,
img_00000411,images/img_00000411.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,43a.jpg,
img_00000412,images/img_00000412.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,118a.jpg,
img_00000413,images/img_00000413.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,45a.jpg,
img_00000414,images/img_00000414.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,171a.jpg,
img_00000415,images/img_00000415.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,214a.jpg,
img_00000416,images/img_00000416.jpg,Blackgram - Anthracnose,55,Blackgram,blackgram/BPLD,512,512,9a.jpg,
